"sep=	"
Shimmer_B5B6_TimestampSync_Unix_CAL	Shimmer_B5B6_Accel_LN_X_CAL	Shimmer_B5B6_Accel_LN_Y_CAL	Shimmer_B5B6_Accel_LN_Z_CAL	Shimmer_B5B6_Accel_WR_X_CAL	Shimmer_B5B6_Accel_WR_Y_CAL	Shimmer_B5B6_Accel_WR_Z_CAL	Shimmer_B5B6_Battery_CAL	Shimmer_B5B6_Ext_Exp_A6_CAL	Shimmer_B5B6_Gyro_X_CAL	Shimmer_B5B6_Gyro_Y_CAL	Shimmer_B5B6_Gyro_Z_CAL	Shimmer_B5B6_Mag_X_CAL	Shimmer_B5B6_Mag_Y_CAL	Shimmer_B5B6_Mag_Z_CAL	Shimmer_B5B6_Pressure_BMP280_CAL	Shimmer_B5B6_Temperature_BMP280_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	mV	mV	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	kPa	Degrees Celsius	
1.7375815575687297E12	-9.573170731707318	0.8313253012048193	-1.2048192771084338	-0.8545780969479353	-9.464991023339318	-1.1825254338719329	4104.029304029304	1947.2527472527472	-5.038167938931298	-4.412213740458015	-1.7404580152671756	-0.2578710644677661	-0.20689655172413793	-0.280359820089955	100.53188676310056	35.836387797357744	
1.7375815575737083E12	-9.560975609756097	0.855421686746988	-1.2530120481927711	-0.8761220825852782	-9.47935368043088	-1.2471573907839617	4112.820512820513	1958.2417582417581	-5.740458015267175	-5.358778625954198	-1.83206106870229	-0.26686656671664166	-0.2143928035982009	-0.2773613193403298	100.53188676310056	35.836387797357744	
1.7375815575786865E12	-9.573170731707318	0.855421686746988	-1.2891566265060241	-0.8880909634949132	-9.4721723518851	-1.2782764811490126	4098.1684981684975	1944.3223443223442	-6.564885496183206	-6.763358778625954	-1.9389312977099236	-0.26686656671664166	-0.2143928035982009	-0.2773613193403298	100.53188676310056	35.836387797357744	
1.737581557583665E12	-9.585365853658537	0.8674698795180723	-1.2650602409638554	-0.9168162776780371	-9.474566128067025	-1.2375822860562538	4106.959706959707	1950.18315018315	-6.885496183206107	-7.801526717557252	-1.7404580152671756	-0.2608695652173913	-0.20239880059970014	-0.27436281859070466	100.53714540053753	35.836387797357744	
1.7375815575886436E12	-9.560975609756097	0.8433734939759037	-1.3012048192771084	-0.8665469778575703	-9.4721723518851	-1.2758827049670856	4105.494505494506	1948.7179487179485	-7.3893129770992365	-8.67175572519084	-1.7557251908396947	-0.2608695652173913	-0.20239880059970014	-0.27436281859070466	100.53714540053753	35.836387797357744	
1.7375815575936218E12	-9.536585365853659	0.8795180722891567	-1.3253012048192772	-0.9000598444045481	-9.46259724715739	-1.3237582286056253	4108.424908424908	1947.9853479853477	-7.175572519083969	-10.0	-1.6946564885496183	-0.2623688155922039	-0.21589205397301348	-0.2833583208395802	100.53714540053753	35.836387797357744	
1.7375815575986003E12	-9.52439024390244	0.9156626506024097	-1.313253012048193	-0.926391382405745	-9.426690604428485	-1.2710951526032315	4099.6336996336995	1940.6593406593406	-6.8396946564885495	-10.320610687022901	-1.8778625954198473	-0.2623688155922039	-0.21589205397301348	-0.2833583208395802	100.53188676310056	35.836387797357744	
1.7375815576035789E12	-9.512195121951219	0.9397590361445783	-1.2650602409638554	-1.0053859964093357	-9.400359066427288	-1.2902453620586476	4124.542124542124	1967.7655677655675	-6.305343511450381	-10.412213740458014	-2.610687022900763	-0.2653673163418291	-0.22188905547226387	-0.280359820089955	100.53188676310056	35.836387797357744	
1.7375815576085571E12	-9.475609756097562	1.0120481927710845	-1.2771084337349399	-1.0652304009575104	-9.393177737881508	-1.2184320766008379	4124.542124542124	1979.4871794871794	-6.1679389312977095	-10.244274809160306	-3.282442748091603	-0.2653673163418291	-0.22188905547226387	-0.280359820089955	100.53188676310056	35.836387797357744	
1.7375815576135356E12	-9.426829268292684	1.0481927710843375	-1.216867469879518	-1.1131059245960502	-9.364452423698385	-1.187312986235787	4128.937728937729	1790.4761904761904	-5.7251908396946565	-10.030534351145038	-4.061068702290076	-0.26686656671664166	-0.2083958020989505	-0.2818590704647676	100.53188676310056	35.836387797357744	
1.7375815576185142E12	-9.426829268292684	1.1686746987951808	-1.144578313253012	-1.199281867145422	-9.299820466786356	-1.0939557151406343	4117.216117216117	1894.5054945054944	-4.793893129770992	-9.221374045801527	-4.687022900763359	-0.26686656671664166	-0.2083958020989505	-0.2818590704647676	100.53188676310056	35.836387797357744	
1.7375815576234924E12	-9.378048780487806	1.2289156626506024	-1.0963855421686748	-1.2663076002393776	-9.285457809694794	-1.0436864153201675	4133.333333333333	1761.9047619047617	-3.8931297709923665	-8.274809160305344	-5.343511450381679	-0.26836581709145424	-0.22338830584707645	-0.280359820089955	100.53188676310056	35.836387797357744	
1.737581557628471E12	-9.341463414634147	1.3253012048192772	-1.036144578313253	-1.3309395571514062	-9.201675643327349	-0.9718731298623579	4096.7032967032965	1857.8754578754576	-2.8702290076335877	-6.870229007633587	-6.793893129770992	-0.2653673163418291	-0.21139430284857572	-0.272863568215892	100.52662813518214	35.836387797357744	
1.7375815576334495E12	-9.26829268292683	1.385542168674699	-0.963855421686747	-1.4219030520646319	-9.175344105326152	-0.952722920406942	4126.007326007326	1733.3333333333333	-2.1221374045801524	-5.114503816793893	-7.786259541984733	-0.2653673163418291	-0.21139430284857572	-0.272863568215892	100.52662813518214	35.836387797357744	
1.7375815576384277E12	-9.24390243902439	1.4096385542168675	-0.9277108433734941	-1.414721723518851	-9.158587672052663	-0.9216038300418911	4127.472527472527	1687.9120879120878	-2.6259541984732824	-3.450381679389313	-8.244274809160306	-0.2563718140929535	-0.21739130434782608	-0.2638680659670165	100.52662813518214	35.836387797357744	
1.7375815576434062E12	-9.25609756097561	1.4337349397590362	-0.9277108433734941	-1.4602034709754637	-9.18491921005386	-0.9239976062238181	4121.611721611721	1857.8754578754576	-2.687022900763359	-1.465648854961832	-9.083969465648854	-0.2563718140929535	-0.21739130434782608	-0.2638680659670165	100.53188676310056	35.836387797357744	
