"sep=	"
Shimmer_B5B6_TimestampSync_Unix_CAL	Shimmer_B5B6_Accel_LN_X_CAL	Shimmer_B5B6_Accel_LN_Y_CAL	Shimmer_B5B6_Accel_LN_Z_CAL	Shimmer_B5B6_Accel_WR_X_CAL	Shimmer_B5B6_Accel_WR_Y_CAL	Shimmer_B5B6_Accel_WR_Z_CAL	Shimmer_B5B6_Battery_CAL	Shimmer_B5B6_Ext_Exp_A6_CAL	Shimmer_B5B6_Gyro_X_CAL	Shimmer_B5B6_Gyro_Y_CAL	Shimmer_B5B6_Gyro_Z_CAL	Shimmer_B5B6_Mag_X_CAL	Shimmer_B5B6_Mag_Y_CAL	Shimmer_B5B6_Mag_Z_CAL	Shimmer_B5B6_Pressure_BMP280_CAL	Shimmer_B5B6_Temperature_BMP280_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	mV	mV	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	kPa	Degrees Celsius	
1.7375811364120461E12	-9.719512195121952	-0.16867469879518074	-0.21686746987951808	0.15080789946140036	-9.599042489527228	-0.2872531418312388	4142.124542124542	1690.10989010989	-13.862595419847327	3.3740458015267176	0.7938931297709924	-0.22338830584707645	-0.22638680659670163	-0.2863568215892054	100.52788764457998	34.01249206997454	
1.7375811364170203E12	-9.634146341463415	-0.22891566265060243	-0.26506024096385544	0.1843207660083782	-9.539198084979054	-0.31597845601436264	4146.520146520146	1693.7728937728937	-15.038167938931297	3.480916030534351	0.183206106870229	-0.22788605697151423	-0.22638680659670163	-0.29685157421289354	100.52788764457998	34.01249206997454	
1.7375811364219944E12	-9.621951219512196	-0.27710843373493976	-0.24096385542168675	0.29204069419509276	-9.500897666068223	-0.3064033512866547	4136.263736263736	1684.9816849816848	-16.33587786259542	3.312977099236641	-0.030534351145038167	-0.22788605697151423	-0.22638680659670163	-0.29685157421289354	100.52788764457998	34.01249206997454	
1.7375811364269683E12	-9.585365853658537	-0.3734939759036145	-0.26506024096385544	0.31358467983243565	-9.474566128067025	-0.3016157989228007	4146.520146520146	1690.8424908424906	-16.916030534351144	3.2213740458015265	-0.3053435114503817	-0.2338830584707646	-0.22338830584707645	-0.2908545727136432	100.52788764457998	34.01249206997454	
1.7375811364319424E12	-9.573170731707318	-0.42168674698795183	-0.2530120481927711	0.4260921603830042	-9.46259724715739	-0.2585278276481149	4143.589743589743	1687.9120879120878	-17.297709923664122	2.931297709923664	-0.7633587786259541	-0.2338830584707646	-0.22338830584707645	-0.2908545727136432	100.52788764457998	34.01249206997454	
1.7375811364369163E12	-9.585365853658537	-0.5060240963855422	-0.22891566265060243	0.473967684021544	-9.515260323159785	-0.2992220227408737	4143.589743589743	1686.4468864468863	-17.48091603053435	2.5343511450381677	-0.8244274809160305	-0.22788605697151423	-0.22938530734632684	-0.29385307346326833	100.52264413211337	34.01249206997454	
1.7375811364418904E12	-9.609756097560975	-0.5662650602409639	-0.21686746987951808	0.5505685218432076	-9.536804308797127	-0.236983842010772	4128.937728937729	1668.8644688644688	-17.221374045801525	1.9083969465648853	-0.9312977099236641	-0.22788605697151423	-0.22938530734632684	-0.29385307346326833	100.52264413211337	34.01249206997454	
1.7375811364468643E12	-9.634146341463415	-0.6265060240963856	-0.21686746987951808	0.5888689407540395	-9.524835427887492	-0.22740873728306402	4137.728937728937	1671.0622710622708	-17.175572519083968	0.7175572519083969	-1.1908396946564885	-0.22638680659670163	-0.2338830584707646	-0.29535232383808097	100.52264413211337	34.01249206997454	
1.7375811364518384E12	-9.670731707317074	-0.6987951807228916	-0.18072289156626506	0.6582884500299222	-9.55834829443447	-0.21543985637342908	4142.124542124542	1683.5164835164835	-16.717557251908396	-0.549618320610687	-1.5877862595419847	-0.22638680659670163	-0.2338830584707646	-0.29535232383808097	100.52526588716368	34.01249206997454	
1.7375811364568123E12	-9.682926829268293	-0.7349397590361446	-0.08433734939759037	0.6918013165769	-9.620586475164572	-0.11968880909634949	4145.054945054945	1690.10989010989	-16.35114503816794	-1.9236641221374045	-2.4732824427480917	-0.22638680659670163	-0.2383808095952024	-0.29985007496251875	100.52526588716368	34.01249206997454	
1.7375811364617864E12	-9.74390243902439	-0.783132530120482	0.012048192771084338	0.7348892878515858	-9.675643327348892	-0.02872531418312388	4145.054945054945	1692.3076923076922	-16.259541984732824	-3.5725190839694654	-3.2213740458015265	-0.22638680659670163	-0.2383808095952024	-0.29985007496251875	100.52526588716368	34.01249206997454	
1.7375811364667605E12	-9.829268292682928	-0.8072289156626506	0.08433734939759037	0.7827648114901257	-9.75703171753441	0.10293237582286056	4108.424908424908	1841.0256410256409	-15.954198473282442	-4.427480916030534	-4.412213740458015	-0.22488755622188905	-0.2368815592203898	-0.3118440779610195	100.52788764457998	34.01249206997454	
1.7375811364717344E12	-9.939024390243903	-0.8915662650602411	0.1566265060240964	0.8497905445840813	-9.888689407540395	0.1172950329144225	4130.40293040293	1737.7289377289376	-16.381679389312975	-5.877862595419847	-4.8396946564885495	-0.22488755622188905	-0.2368815592203898	-0.3118440779610195	100.52788764457998	34.01249206997454	
1.7375811364767085E12	-10.060975609756097	-0.9036144578313253	0.16867469879518074	0.8282465589467385	-10.008378216636745	0.12208258527827648	4142.124542124542	1710.6227106227104	-16.82442748091603	-7.374045801526718	-5.603053435114504	-0.22788605697151423	-0.23238380809595202	-0.29685157421289354	100.52788764457998	34.01249206997454	
