"sep=	"
Shimmer_952D_TimestampSync_Unix_CAL	Shimmer_952D_Accel_LN_X_CAL	Shimmer_952D_Accel_LN_Y_CAL	Shimmer_952D_Accel_LN_Z_CAL	Shimmer_952D_Accel_WR_X_CAL	Shimmer_952D_Accel_WR_Y_CAL	Shimmer_952D_Accel_WR_Z_CAL	Shimmer_952D_Gyro_X_CAL	Shimmer_952D_Gyro_Y_CAL	Shimmer_952D_Gyro_Z_CAL	Shimmer_952D_Mag_X_CAL	Shimmer_952D_Mag_Y_CAL	Shimmer_952D_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	
1.7375793624004744E12	-0.6822209345330527	9.710843373493976	0.7522139352329827	-0.7028312402811818	9.655668866226755	0.5283980417727199	-2.8139512408897573	3.6276296173596156	1.150101118072197	0.014992503748125937	-1.1604197901049476	-0.01649175412293853	
1.7375793624054587E12	-0.669451127176439	9.710843373493976	0.6800524766800429	-0.6887071542126424	9.689262147570485	0.5150343849970156	-2.5096381215388988	3.6607586549610733	1.346660545926643	0.014992503748125937	-1.1604197901049476	-0.01649175412293853	
1.7375793624104429E12	-0.6690897175342707	9.686746987951807	0.6439115124632115	-0.6887071542126424	9.689262147570485	0.5150343849970156	-2.342072729679815	3.4288553917508695	1.4354506096354525	0.017991004497751123	-1.1559220389805096	-0.010494752623688156	
1.7375793624154272E12	-0.6457185606740531	9.72289156626506	0.7164343806583197	-0.6835365772737336	9.694061187762447	0.4874524202686703	-2.52421120189258	3.594500579758158	1.2725750131477656	0.017991004497751123	-1.1559220389805096	-0.010494752623688156	
1.7375793624204116E12	-0.6822209345330527	9.698795180722891	0.7522139352329827	-0.6835365772737336	9.694061187762447	0.4874524202686703	-2.6461165672516715	3.6276296173596156	1.2119630038807785	0.029985007496251874	-1.1424287856071964	-0.020989505247376312	
1.737579362425396E12	-0.6701739464607755	9.698795180722891	0.7523344051137055	-0.651074017586857	9.70365926814637	0.48095261144446483	-3.288452022589432	3.7270167301639883	1.1269786754822921	0.029985007496251874	-1.1424287856071964	-0.020989505247376312	
1.7375793624303804E12	-0.657886018627053	9.698795180722891	0.728360898849874	-0.651074017586857	9.70365926814637	0.48095261144446483	-3.3039025053476703	3.6607586549610733	1.1406333831590532	0.019490254872563718	-1.1469265367316341	-0.022488755622188904	
1.7375793624353647E12	-0.6460799703162213	9.710843373493976	0.752575344875151	-0.6396188371949838	9.691661667666466	0.48556079739352687	-2.826626594941545	3.594500579758158	0.8862429551039576	0.019490254872563718	-1.1469265367316341	-0.022488755622188904	
1.737579362440349E12	-0.5377775475464501	9.530120481927712	0.765706561873933	-0.6396188371949838	9.691661667666466	0.48556079739352687	-2.460902218260992	3.4122908729501407	1.067250922576948	0.026986506746626684	-1.158920539730135	-0.01649175412293853	
1.7375793624453335E12	-0.6458390305547759	9.686746987951807	0.7284813687305968	-0.6420191383518836	9.686862627474504	0.49010241412998057	-2.076668043250845	3.4122908729501407	0.9286726252376013	0.026986506746626684	-1.158920539730135	-0.01649175412293853	
1.7375793624503179E12	-0.6337920424824988	9.686746987951807	0.7286018386113196	-0.6420191383518836	9.686862627474504	0.49010241412998057	-2.015703767726708	3.27977472254431	0.9578193454119357	0.01649175412293853	-1.1679160419790104	-0.014992503748125937	
1.737579362455302E12	-0.6698125368186073	9.674698795180724	0.7161934408968742	-0.6394300114179686	9.670065986802639	0.4761195085427741	-2.1371671196422084	3.27977472254431	0.8530059917859409	0.01649175412293853	-1.1679160419790104	-0.014992503748125937	
1.7375793624602864E12	-0.658367898149944	9.614457831325302	0.7765488511389824	-0.6394300114179686	9.670065986802639	0.4761195085427741	-2.1679516615963985	3.4454199105515984	0.868673050910885	0.020989505247376312	-1.1619190404797601	-0.014992503748125937	
1.7375793624652708E12	-0.6824618742944982	9.710843373493976	0.776307911377537	-0.671943975869603	9.686862627474504	0.48518955560486104	-2.2475736253048777	3.4122908729501407	1.1739015810237547	0.020989505247376312	-1.1619190404797601	-0.014992503748125937	
1.7375793624702551E12	-0.6458390305547759	9.734939759036145	0.7284813687305968	-0.671943975869603	9.686862627474504	0.48518955560486104	-2.093186877405442	3.7932748053669036	1.0491624725503166	0.020989505247376312	-1.158920539730135	-0.017991004497751123	
1.7375793624752395E12	-0.6464413799583897	9.650602409638555	0.7887163090919823	-0.6982641511963484	9.679664067186561	0.5309904697481375	-2.1280494027076684	3.7932748053669036	1.4726278664789656	0.020989505247376312	-1.158920539730135	-0.017991004497751123	
1.7375793624802239E12	-0.6822209345330527	9.710843373493976	0.7522139352329827	-0.6982641511963484	9.679664067186561	0.5309904697481375	-1.7462129316659636	4.373032963392413	1.5738199659837844	0.019490254872563718	-1.1484257871064467	-0.013493253373313342	
1.7375793624852083E12	-0.7180004891077157	9.698795180722891	0.7157115613739831	-0.6703691604023627	9.667666466706658	0.5219222233513936	-1.898587185821876	4.3399039257909555	1.497309700104877	0.019490254872563718	-1.1484257871064467	-0.013493253373313342	
