"sep=	"
Shimmer_952D_TimestampSync_Unix_CAL	Shimmer_952D_Accel_LN_X_CAL	Shimmer_952D_Accel_LN_Y_CAL	Shimmer_952D_Accel_LN_Z_CAL	Shimmer_952D_Accel_WR_X_CAL	Shimmer_952D_Accel_WR_Y_CAL	Shimmer_952D_Accel_WR_Z_CAL	Shimmer_952D_Gyro_X_CAL	Shimmer_952D_Gyro_Y_CAL	Shimmer_952D_Gyro_Z_CAL	Shimmer_952D_Mag_X_CAL	Shimmer_952D_Mag_Y_CAL	Shimmer_952D_Mag_Z_CAL	
ms	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	m/(s^2)	deg/s	deg/s	deg/s	local_flux	local_flux	local_flux	
1.7375797460411748E12	-0.40116470280682776	9.578313253012048	0.35743413610446184	-0.4082590983040465	9.662867426514696	0.1184976403755321	0.2394175893291466	1.4576776544641377	0.5605381574375574	0.019490254872563718	-1.128935532233883	-0.041979010494752625	
1.7375797460461377E12	-0.4009237630453822	9.710843373493976	0.3333401599599076	-0.42428760528550175	9.682063587282542	0.11160890168848253	0.227322201851762	1.4742421732648665	0.23868333702900815	0.022488755622188904	-1.1499250374812593	-0.04497751124437781	
1.7375797460511003E12	-0.41321169087910486	9.686746987951807	0.35731366622373906	-0.42428760528550175	9.682063587282542	0.11160890168848253	0.3789520383719631	1.639887361272155	0.3896353664790346	0.022488755622188904	-1.1499250374812593	-0.04497751124437781	
1.737579746056063E12	-0.4245358596670453	9.74698795180723	0.2849112679093536	-0.4147315679179109	9.696460707858428	0.09570079774311913	0.3188618530110704	1.8055325492794434	0.27307962998025	0.01199400299850075	-1.1424287856071964	-0.04497751124437781	
1.737579746061026E12	-0.412609341475491	9.771084337349398	0.2970787258623535	-0.4147315679179109	9.696460707858428	0.09570079774311913	0.5033466894519427	1.5736292860692396	0.20131880365719063	0.01199400299850075	-1.1424287856071964	-0.04497751124437781	
1.7375797460659885E12	-0.40080329316465946	9.74698795180723	0.3212931718876305	-0.40799193320845295	9.710857828434312	0.10513938559585723	0.5492544681624099	1.8220970680801722	0.2047216370515093	0.02848575712143928	-1.128935532233883	-0.04497751124437781	
1.7375797460709514E12	-0.4009237630453822	9.734939759036145	0.3333401599599076	-0.40799193320845295	9.710857828434312	0.10513938559585723	0.6736507753630453	1.739274474076528	0.016239462164071246	0.02848575712143928	-1.128935532233883	-0.04497751124437781	
1.737579746075914E12	-0.4248972693092137	9.74698795180723	0.32105223212618494	-0.42370091071344196	9.746850629874025	0.08227417308549279	0.6553087403360718	1.3417260228590357	0.3190493967144108	0.026986506746626684	-1.1229385307346327	-0.04947526236881559	
1.7375797460808767E12	-0.4250177391899364	9.74698795180723	0.33309922019846205	-0.42370091071344196	9.746850629874025	0.08227417308549279	0.6124304670251535	1.5073712108663242	0.012696023365211364	0.026986506746626684	-1.1229385307346327	-0.04947526236881559	
